fdc_id,food_name,food_group,calcium_mg,carbohydrate_g,cholesterol_mg,choline_mg,copper_mg,energy_kcal,saturated_fat_g,trans_fat_g,fiber_g,fluoride_mg,folate_mg,iron_mg,magnesium_mg,manganese_mg,vitamin_b3_niacin_mg,vitamin_b5_pantothenic_acid_mg,phosphorus_mg,potassium_mg,protein_g,vitamin_b2_riboflavin_mg,selenium_mg,sodium_mg,sugar_g,vitamin_b1_thiamin_mg,fat_g,vitamin_a_rae_mg,vitamin_b12_mg,vitamin_b6_mg,vitamin_c_mg,vitamin_d_mg,vitamin_e_mg,vitamin_k_mg,water_g,zinc_mg,consumption_label,cuisine_label,suitable_for_cvd_cholesterol,food_name_original
169394,Banana Pepper,Vegetables and Vegetable Products,14.0,5.35,0.0,7.4,0.094,27.0,0.048,0.0,3.4,0.0,0.029,0.46,17.0,0.1,1.242,0.265,32.0,256.0,1.66,0.054,0.0003,13.0,1.95,0.081,0.45,0.017,0.0,0.357,82.7,0.0,0.69,0.0095,91.81,0.25,Side Dish,Generic,True,"Pepper, banana, raw"
169395,Serrano Peppers,Vegetables and Vegetable Products,11.0,6.7,0.0,8.9,0.129,32.0,0.059,0.0,3.7,0.0,0.023,0.86,22.0,0.187,1.537,0.2,40.0,305.0,1.74,0.081,0.0004,10.0,3.83,0.054,0.44,0.047,0.0,0.505,44.9,0.0,0.69,0.0118,90.25,0.26,Side Dish,Generic,True,"Peppers, serrano, raw"
169396,Dried Ancho Peppers,Vegetables and Vegetable Products,61.0,51.42,0.0,0.0,0.508,281.0,0.82,0.0,21.6,0.0,0.069,10.93,113.0,1.279,6.403,1.993,201.0,2411.0,11.86,2.255,0.0029,43.0,0.0,0.179,8.2,1.022,0.0,3.535,2.0,0.0,0.0,0.0,22.63,1.42,Side Dish,Generic,True,"Peppers, ancho, dried"
169397,Sweet Chowchow Pickles,Vegetables and Vegetable Products,23.0,26.64,0.0,4.0,0.092,121.0,0.149,0.0,1.5,0.0,0.005,1.4,21.0,0.085,0.0,0.067,22.0,200.0,1.5,0.02,0.002,527.0,23.88,0.0,0.9,0.005,0.0,0.01,6.0,0.0,0.16,0.0616,68.9,0.23,Side Dish,Western,True,"Pickles, chowchow, with cauliflower onion mustard, sweet"
169398,Raw Epazote,Vegetables and Vegetable Products,275.0,7.44,0.0,0.0,0.19,32.0,0.0,0.0,3.8,0.0,0.215,1.88,121.0,3.098,0.639,0.179,86.0,633.0,0.33,0.348,0.0009,43.0,0.0,0.028,0.52,0.003,0.0,0.152,3.6,0.0,0.0,0.0,89.21,1.1,Side Dish,Generic,True,"Epazote, raw"
169399,Fireweed Greens,Vegetables and Vegetable Products,429.0,19.22,0.0,0.0,0.32,103.0,0.0,0.0,10.6,0.0,0.112,2.4,156.0,6.704,4.674,1.356,108.0,494.0,4.71,0.137,0.0009,34.0,0.0,0.033,2.75,0.18,0.0,0.632,2.2,0.0,0.0,0.0,70.78,2.66,Side Dish,Mediterranean,True,"Fireweed, leaves, raw"
169400,Cooked Malabar Spinach,Vegetables and Vegetable Products,124.0,2.71,0.0,0.0,0.111,23.0,0.0,0.0,2.1,0.0,0.114,1.48,48.0,0.255,0.787,0.135,36.0,256.0,2.98,0.129,0.0009,55.0,0.0,0.106,0.78,0.058,0.0,0.086,5.9,0.0,0.0,0.0,92.5,0.3,Side Dish,Asian,True,"Malabar spinach, cooked"
169401,Raw Yautia,Vegetables and Vegetable Products,9.0,23.63,0.0,0.0,0.257,98.0,0.082,0.0,1.5,0.0,0.017,0.98,24.0,0.186,0.667,0.209,51.0,598.0,1.46,0.04,0.0007,21.0,0.0,0.097,0.4,0.0,0.0,0.237,5.2,0.0,0.0,0.0,73.06,0.5,Side Dish,Asian,True,"Yautia (tannier), raw"
169402,Microwaved White Mushrooms,Vegetables and Vegetable Products,6.0,6.04,0.0,30.3,0.37,35.0,0.06,0.0,2.5,0.0,0.016,0.33,14.0,0.064,5.35,1.96,127.0,488.0,3.91,0.431,0.018,17.0,0.0,0.06,0.46,0.0,0.0,0.049,0.0,0.0003,0.0,0.0,88.52,0.73,Side Dish,Western,True,"Mushrooms, white, microwaved"
169403,Maitake Mushrooms,Vegetables and Vegetable Products,1.0,6.97,0.0,51.1,0.252,31.0,0.03,0.0,2.7,0.0,0.021,0.3,10.0,0.059,6.585,0.27,74.0,204.0,1.94,0.242,0.0022,1.0,2.07,0.146,0.19,0.0,0.0,0.056,0.0,0.0281,0.01,0.0,90.37,0.75,Side Dish,Asian,True,"Mushrooms, maitake, raw"
169404,Raw Chinese Broccoli,Vegetables and Vegetable Products,105.0,4.67,0.0,26.5,0.064,26.0,0.116,0.0,2.6,0.0,0.104,0.59,19.0,0.0,0.459,0.0,43.0,274.0,1.2,0.153,0.0014,7.0,0.88,0.1,0.76,0.086,0.0,0.074,29.6,0.0,0.5,0.0891,92.55,0.41,Side Dish,Generic,True,"Broccoli, chinese, raw"
169406,Tahini,Nut and Seed Products,141.0,17.89,0.0,0.0,1.488,607.0,7.904,0.0,9.3,0.0,0.098,6.35,353.0,1.457,5.644,0.694,790.0,459.0,17.95,0.12,0.0,1.0,0.0,1.587,56.44,0.003,0.0,0.149,0.0,0.0,0.0,0.0,3.0,10.45,Snack,Generic,True,"Seeds, sesame butter, tahini, from unroasted kernels (non-chemically removed seed coat)"
169407,Dried Watermelon Seeds,Nut and Seed Products,54.0,15.31,0.0,0.0,0.686,557.0,9.779,0.0,0.0,0.0,0.058,7.28,515.0,1.614,3.55,0.346,755.0,648.0,28.33,0.145,0.0,99.0,0.0,0.19,47.37,0.0,0.0,0.089,0.0,0.0,0.0,0.0,5.05,10.24,Snack,Generic,True,"Seeds, watermelon seed kernels, dried"
169408,Dried Chestnuts,Nut and Seed Products,72.0,81.43,0.0,0.0,1.312,360.0,0.183,0.0,0.0,0.0,0.109,3.38,115.0,3.711,3.5,0.481,169.0,768.0,5.25,0.38,0.0,34.0,0.0,0.802,1.24,0.004,0.0,0.659,61.3,0.0,0.0,0.0,9.96,2.57,Snack,Western,True,"Nuts, chestnuts, japanese, dried"
169409,Frozen Coconut Milk,Nut and Seed Products,4.0,5.58,0.0,0.0,0.235,202.0,18.445,0.0,0.0,0.0,0.014,0.81,32.0,0.809,0.671,0.161,59.0,232.0,1.61,0.0,0.0,12.0,0.0,0.023,20.8,0.0,0.0,0.03,1.1,0.0,0.0,0.0,71.42,0.59,Snack,Western,True,"Nuts, coconut milk, frozen (liquid expressed from grated meat and water)"
169410,Tahini,Nut and Seed Products,420.0,26.19,0.0,0.0,1.618,570.0,6.722,0.0,9.3,0.0,0.098,2.51,96.0,1.457,5.925,0.694,752.0,414.0,17.81,0.51,0.0,74.0,0.0,1.283,48.0,0.003,0.0,0.149,0.0,0.0,0.0,0.0,3.0,4.64,Snack,Asian,True,"Seeds, sesame butter, tahini, from raw and stone ground kernels"
169411,Wheat-Based Nuts,Nut and Seed Products,22.0,20.79,0.0,0.0,0.181,647.0,9.37,0.0,5.2,0.0,0.125,2.6,59.0,6.949,1.5,0.312,366.0,320.0,13.11,0.3,0.0,91.0,0.0,0.4,62.3,0.0,0.0,0.348,0.1,0.0,0.0,0.0,2.0,2.96,Snack,Western,True,"Nuts, formulated, wheat-based, all flavors except macadamia, without salt"
169412,Dried Sesame Seeds,Nut and Seed Products,60.0,11.73,0.0,25.6,1.4,631.0,9.055,0.0,11.6,0.0,0.115,6.36,345.0,1.44,5.8,0.29,667.0,370.0,20.45,0.09,0.0344,47.0,0.48,0.699,61.21,0.003,0.0,0.4,0.0,0.0,1.68,0.0,3.75,6.73,Snack,Asian,True,"Seeds, sesame seed kernels, dried (decorticated)"
169413,Raw Japanese Chestnuts,Nut and Seed Products,31.0,34.91,0.0,0.0,0.562,154.0,0.078,0.0,0.0,0.0,0.047,1.45,49.0,1.591,1.5,0.206,72.0,329.0,2.25,0.163,0.0,14.0,0.0,0.344,0.53,0.002,0.0,0.283,26.3,0.0,0.0,0.0,61.41,1.1,Snack,Asian,True,"Nuts, chestnuts, japanese, raw"
169414,Flaxseeds,Nut and Seed Products,255.0,28.88,0.0,78.7,1.22,534.0,3.663,0.0,27.3,0.0,0.087,5.73,392.0,2.482,3.08,0.985,642.0,813.0,18.29,0.161,0.0254,30.0,1.55,1.644,42.16,0.0,0.0,0.473,0.6,0.0,0.31,0.0043,6.96,4.34,Snack,Mediterranean,True,"Seeds, flaxseed"
169415,Roasted Pumpkin Seeds,Nut and Seed Products,52.0,14.71,0.0,63.0,1.275,574.0,8.544,0.042,6.5,0.0,0.057,8.07,550.0,4.49,4.43,0.57,1174.0,788.0,29.84,0.15,0.0094,256.0,1.29,0.07,49.05,0.0,0.0,0.1,1.8,0.0,0.56,0.0045,2.03,7.64,Snack,Western,True,"Seeds, pumpkin and squash seed kernels, roasted, with salt added"
169416,Toasted Sesame Seeds,Nut and Seed Products,131.0,26.04,0.0,25.6,1.457,567.0,6.722,0.0,16.9,0.0,0.096,7.78,346.0,1.427,5.438,0.68,774.0,406.0,16.96,0.466,0.0344,588.0,0.48,1.205,48.0,0.003,0.0,0.146,0.0,0.0,0.25,0.0,5.0,10.23,Snack,Asian,True,"Seeds, sesame seed kernels, toasted, with salt added (decorticated)"
169418,Dry Roasted Sunflower Seeds,Nut and Seed Products,70.0,24.07,0.0,55.1,1.83,582.0,5.219,0.0,9.0,0.0,0.237,3.8,129.0,2.11,7.042,7.042,1155.0,850.0,19.33,0.246,0.0793,655.0,2.73,0.106,49.8,0.0,0.0,0.804,1.4,0.0,26.1,0.0027,1.2,5.29,Snack,Western,True,"Seeds, sunflower seed kernels, dry roasted, with salt added"
169419,Salted Oil-Roasted Almonds,Nut and Seed Products,291.0,17.68,0.0,52.1,0.955,607.0,4.208,0.0,10.5,0.0,0.027,3.68,274.0,2.46,3.665,0.229,466.0,699.0,21.23,0.781,0.0040999999999999,339.0,4.55,0.092,55.17,0.0,0.0,0.118,0.0,0.0,25.97,0.0,2.8,3.07,Snack,Western,True,"Nuts, almonds, oil roasted, with salt added"
169421,Dry Roasted Cashews,Nut and Seed Products,45.0,32.69,0.0,61.0,2.22,574.0,9.157,0.0,3.0,0.0,0.069,6.0,260.0,0.826,1.4,1.217,490.0,565.0,15.31,0.2,0.0117,640.0,5.01,0.2,46.35,0.0,0.0,0.256,0.0,0.0,0.92,0.0347,1.7,5.6,Snack,Western,True,"Nuts, cashew nuts, dry roasted, with salt added"
169422,Salted Oil-Roasted Cashews,Nut and Seed Products,43.0,30.16,0.0,61.0,2.043,581.0,8.478,0.0,3.3,0.0,0.025,6.05,273.0,1.668,1.736,0.88,531.0,632.0,16.84,0.218,0.0203,308.0,5.01,0.363,47.77,0.0,0.0,0.323,0.3,0.0,0.92,0.0347,2.34,5.35,Snack,Western,True,"Nuts, cashew nuts, oil roasted, with salt added"
169423,Salted Mixed Nuts,Nut and Seed Products,106.0,22.27,0.0,51.2,1.795,615.0,9.087,0.0,5.5,0.0,0.056,2.57,251.0,1.547,1.964,0.962,449.0,544.0,15.52,0.486,0.4215,306.0,4.38,0.504,56.17,0.0,0.0,0.18,0.5,0.0,8.2,0.0179,3.15,4.66,Snack,Western,True,"Nuts, mixed nuts, oil roasted, without peanuts, with salt added"
169424,Salted Dry Roasted Pecans,Nut and Seed Products,72.0,13.55,0.0,0.0,1.167,710.0,6.283,0.0,9.4,0.0,0.016,2.8,132.0,3.933,1.167,0.703,293.0,424.0,9.5,0.107,0.004,383.0,4.06,0.45,74.27,0.007,0.0,0.187,0.7,0.0,1.3,0.0,1.12,5.07,Snack,Western,True,"Nuts, pecans, dry roasted, with salt added"
169425,Salted Roasted Pecans,Nut and Seed Products,67.0,13.01,0.0,0.0,1.2,715.0,7.238,0.0,9.5,0.0,0.015,2.47,121.0,3.7,1.2,0.737,263.0,392.0,9.2,0.11,0.006,393.0,3.97,0.473,75.23,0.005,0.0,0.187,0.7,0.0,2.53,0.0,1.13,4.47,Snack,Western,True,"Nuts, pecans, oil roasted, with salt added"
169426,Dry Roasted Salted Pistachios,Nut and Seed Products,107.0,27.55,0.0,71.4,1.293,569.0,5.645,0.0,10.3,0.0,0.051,4.03,109.0,1.243,1.373,0.513,469.0,1007.0,21.05,0.234,0.01,428.0,7.74,0.695,45.82,0.013,0.0,1.122,3.0,0.0,2.17,0.0132,1.79,2.34,Snack,Western,True,"Nuts, pistachio nuts, dry roasted, with salt added"
169427,Lightly Salted Mixed Nuts,Nut and Seed Products,117.0,21.05,0.0,52.0,0.907,607.0,8.711,0.055,7.0,0.0,0.083,2.61,229.0,2.04,7.709,1.14,456.0,632.0,20.04,0.196,0.0339,161.0,4.15,0.189,53.95,0.0,0.0,0.352,0.5,0.0,7.82,0.0057,2.08,3.36,Snack,Western,True,"Nuts, mixed nuts, oil roasted, with peanuts, lightly salted"
169428,Lightly Salted Mixed Nuts,Nut and Seed Products,130.0,25.0,0.0,0.0,1.679,607.0,7.143,0.0,7.1,0.0,0.0,5.18,275.0,2.143,2.0,0.607,433.0,714.0,17.86,0.321,0.1391,143.0,5.21,0.357,50.0,0.001,0.0,0.357,0.6,0.0,7.68,0.0,3.15,4.57,Snack,Western,True,"Nuts, mixed nuts, oil roasted, without peanuts, lightly salted"
169448,Cooked Beef Heart,Beef Products,5.0,0.15,212.0,228.8,0.559,165.0,1.404,0.16,0.0,0.0,0.005,6.38,21.0,0.033,6.68,1.6,254.0,219.0,28.48,1.21,0.0389,59.0,0.0,0.101,4.73,0.0,0.0108,0.245,0.0,0.0001,0.29,0.0005,65.67,2.87,Main Course,Western,True,"Beef, variety meats and by-products, heart, cooked, simmered"
169576,Chocolate-Covered Raisins,Sweets,86.0,68.4,3.0,26.3,0.373,390.0,10.272,0.0,3.1,0.0,0.007,1.71,45.0,0.358,0.4,0.264,143.0,514.0,4.1,0.161,0.0026,36.0,62.22,0.084,14.8,0.029,0.00037,0.074,0.2,0.0,0.29,0.0039,11.2,1.25,Snack,Western,True,"Candies, milk chocolate coated raisins"
169580,Homemade Truffles,Sweets,157.0,44.88,53.0,0.0,0.366,510.0,18.488,0.0,2.5,0.0,0.009,1.75,48.0,0.351,0.299,0.417,171.0,297.0,6.21,0.25,0.0034,68.0,38.31,0.087,33.76,0.144,0.00049,0.032,0.1,0.0,1.82,0.006,13.47,1.55,Snack,Western,True,"Candies, truffles, prepared-from-recipe"
169582,Peanut M&M's,Sweets,102.0,60.48,8.0,37.3,0.505,515.0,10.169,0.328,3.7,0.0,0.055,1.16,69.0,0.664,3.362,0.627,190.0,347.0,9.57,0.106,0.0040999999999999,50.0,50.75,0.063,26.13,0.022,0.00032,0.09,0.0,0.0,2.85,0.003,2.48,1.76,Snack,Western,True,"Candies, MARS SNACKFOOD US, M&M's Peanut Chocolate Candies"
169583,M&M's Milk Chocolate,Sweets,105.0,71.19,14.0,21.7,0.344,492.0,13.08,0.167,2.8,0.0175,0.008,1.11,44.0,0.329,0.27,0.33,146.0,261.0,4.33,0.213,0.0033,61.0,63.68,0.079,21.13,0.056,0.00053,0.025,0.5,0.0,0.36,0.004,1.7,1.61,Snack,Western,True,"Candies, MARS SNACKFOOD US, M&M's Milk Chocolate Candies"
169585,Peanut Candy Bar,Sweets,78.0,47.4,0.0,29.4,0.774,522.0,4.678,0.0,4.1,0.0,0.075,0.97,110.0,1.243,7.922,0.83,308.0,407.0,15.5,0.14,0.0047,156.0,42.22,0.1,33.7,0.0,0.0,0.153,0.0,0.0,4.1,0.0,1.6,3.94,Snack,Western,True,"Candies, peanut bar"
169586,Peanut Brittle,Sweets,27.0,71.24,12.0,13.5,0.254,486.0,4.144,0.0,2.5,0.0,0.046,1.22,42.0,0.593,2.646,0.529,106.0,168.0,7.57,0.044,0.0026,445.0,51.33,0.134,18.98,0.039,1e-05,0.079,0.0,0.0,2.56,0.0004,0.7,0.87,Snack,Western,True,"Candies, peanut brittle, prepared-from-recipe"
169588,Sesame Crunch Candies,Sweets,639.0,50.3,0.0,16.7,0.95,516.0,4.662,0.0,7.7,0.0,0.051,4.27,251.0,1.609,3.703,0.033,412.0,307.0,11.6,0.159,0.004,167.0,31.17,0.444,33.3,0.0,0.0,0.491,0.0,0.0,0.16,0.0,2.2,3.76,Snack,Mediterranean,True,"Candies, sesame crunch"
169589,Snickers Bar,Sweets,93.0,61.51,13.0,38.5,0.27,491.0,9.069,0.436,2.3,0.0364,0.031,0.72,72.0,0.35,3.6,0.59,190.0,323.0,7.53,0.13,0.0078,239.0,50.47,0.06,23.85,0.046,0.00016,0.09,0.5,0.0,1.5,0.0019,5.55,2.5,Snack,Western,True,"Candies, MARS SNACKFOOD US, SNICKERS Bar"
169592,Special Dark Chocolate Bar,Sweets,30.0,60.49,5.0,0.0,0.02,556.0,0.0,0.0,6.5,0.0,0.0,2.13,31.0,0.0,0.0,0.0,51.0,502.0,5.54,0.01,0.0003,6.0,47.56,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.01,Snack,Western,True,"Candies, SPECIAL DARK Chocolate Bar"
169595,Baked Egg Custard,Sweets,107.0,11.0,84.0,0.0,0.028,104.0,2.164,0.0,0.0,0.0,0.01,0.35,11.0,0.01,0.105,0.569,113.0,148.0,5.02,0.24,0.0088,61.0,11.0,0.038,4.58,0.049,0.00039,0.048,0.0,0.0,0.22,0.0002,78.86,0.54,Snack,Western,True,"Desserts, egg custard, baked, prepared-from-recipe"
169601,Apple Crisp Dessert,Sweets,35.0,30.84,0.0,0.0,0.071,161.0,0.685,0.0,1.4,0.0,0.024,0.82,8.0,0.13,0.846,0.092,28.0,78.0,1.75,0.081,0.0035,351.0,19.68,0.083,3.43,0.029,0.0,0.04,2.2,0.0,0.38,0.0040999999999999,62.91,0.18,Snack,Western,True,"Desserts, apple crisp, prepared-from-recipe"
169608,Vanilla Pudding,Sweets,49.0,22.6,1.0,6.2,0.018,130.0,1.016,0.0,0.0,0.0,0.002,0.09,4.0,0.011,0.057,0.153,41.0,65.0,1.45,0.071,0.0,172.0,16.97,0.019,3.78,0.002,0.00015,0.019,0.2,0.0,0.3,0.0006,71.66,0.16,Snack,Western,True,"Puddings, vanilla, ready-to-eat"
169613,No Sugar Added Fruit Ice,Sweets,2.0,6.2,0.0,0.0,0.017,24.0,0.0,0.0,0.0,0.0,0.0,0.13,2.0,0.021,0.15,0.0,0.0,26.0,0.5,0.0,0.0002,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2,0.04,Snack,Western,True,"Frozen novelties, ice type, fruit, no sugar added"
169614,Ready-to-Eat Tapioca Pudding,Sweets,71.0,21.69,1.0,6.2,0.018,130.0,0.962,0.0,0.0,0.0,0.003,0.11,6.0,0.011,0.065,0.235,60.0,92.0,1.95,0.097,0.0,145.0,14.91,0.024,3.88,0.0,0.00021,0.024,0.3,0.0,0.15,0.0004,71.84,0.22,Snack,Western,True,"Puddings, tapioca, ready-to-eat"
169622,HERSHEY'S Milk Chocolate Almond Bites,Sweets,0.0,51.72,19.0,0.0,0.2,568.0,17.39,0.15,3.6,0.0,0.0,1.5,59.0,0.01,0.62,0.47,227.0,471.0,9.76,0.38,0.0034,74.0,44.59,0.07,35.73,0.0,0.0,0.07,1.8,0.0,0.0,0.0,1.19,1.34,Snack,Western,True,"Candies, HERSHEY'S MILK CHOCOLATE WITH ALMOND BITES"
169623,REESE'S Bites,Sweets,112.0,55.18,7.0,0.0,0.3,521.0,18.0,0.05,3.1,0.0,0.0,0.85,63.0,0.65,4.33,0.57,194.0,382.0,11.34,0.21,0.0016,179.0,48.03,0.15,29.85,0.0,0.0,0.1,0.8,0.0,0.0,0.0,1.65,1.06,Snack,Western,True,"Candies, REESE'S BITES"
169627,Almond Joy Bites,Sweets,109.0,57.54,11.0,0.0,0.18,563.0,20.6,0.0,4.3,0.0,0.0,1.33,38.0,0.0,0.33,0.25,129.0,306.0,5.58,0.16,0.0,39.0,51.71,0.04,34.5,0.0,0.0,0.06,1.0,0.0,0.0,0.0,1.26,0.79,Snack,Western,True,"Candies, HERSHEY'S, ALMOND JOY BITES"
169628,HERSHEY'S REESESTICKS,Sweets,70.0,55.38,6.0,28.2,0.2,521.0,13.21,0.0,3.3,0.0,0.04,1.3,49.0,0.0,3.64,0.44,144.0,295.0,9.53,0.1,0.0007,264.0,40.33,0.13,31.34,0.014,0.00015,0.08,0.6,0.0,2.77,0.0059,1.6,0.99,Snack,Western,True,"Candies, HERSHEY, REESESTICKS crispy wafers, peanut butter, milk chocolate"
169629,HERSHEY'S KIT KAT Bar,Sweets,138.0,63.64,9.0,0.0,0.01,520.0,17.99,0.0,1.9,0.0,0.0,0.84,2.0,0.0,0.18,0.04,112.0,294.0,6.24,0.17,0.0,64.0,53.96,0.05,27.84,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.1,0.07,Snack,Western,True,"Candies, HERSHEY, KIT KAT BIG KAT Bar"
169630,REESE'S Fast Break Candy,Sweets,61.0,61.6,4.0,0.0,0.18,474.0,8.23,0.0,2.9,0.0,0.0,0.96,48.0,0.0,3.57,0.42,130.0,284.0,8.66,0.1,0.0,330.0,53.08,0.13,23.42,0.0,0.0,0.07,0.4,0.0,0.0,0.0,4.1,0.94,Snack,Western,True,"Candies, REESE'S, FAST BREAK, milk chocolate peanut butter and soft nougats"
169632,Fruit Juice Bars,Sweets,5.0,20.2,0.0,4.0,0.0,87.0,0.0,0.0,1.0,0.0,0.007,0.19,4.0,0.165,0.159,0.04,6.0,53.0,1.2,0.018,0.0002,4.0,17.48,0.011,0.1,0.001,0.0,0.025,9.5,0.0,0.0,0.0009,78.3,0.05,Snack,Western,True,"Frozen novelties, fruit and juice bars"
169634,Dark Chocolate Coffee Beans,Sweets,100.0,59.95,13.0,0.0,0.563,540.0,15.0,0.0,7.5,0.0,0.003,2.7,107.0,0.558,0.578,0.108,135.0,342.0,7.5,0.266,0.0028,25.0,42.5,0.018,30.0,0.0,0.0,0.038,0.0,0.0,0.23,0.0059,1.47,1.32,Snack,Western,True,"Candies, dark chocolate coated coffee beans"
169637,Milk Chocolate Coffee Beans,Sweets,169.0,55.25,20.0,40.5,0.492,549.0,18.138,0.0,5.7,0.0,0.01,2.29,64.0,0.535,0.332,0.453,188.0,413.0,7.41,0.315,0.0043,70.0,50.75,0.098,33.18,0.051,0.00065,0.031,0.0,0.0,0.44,0.0054,2.42,2.02,Snack,Western,True,"Candies, milk chocolate coated coffee beans"
169641,Jams and Preserves,Sweets,20.0,68.86,0.0,10.2,0.1,278.0,0.01,0.0,1.1,0.019,0.011,0.49,4.0,0.04,0.036,0.02,19.0,77.0,0.37,0.076,0.002,32.0,48.5,0.016,0.07,0.0,0.0,0.02,8.8,0.0,0.12,0.0,30.47,0.06,Snack,Western,True,Jams and preserves
169642,Jelly,Sweets,7.0,69.95,0.0,10.3,0.011,266.0,0.005,0.0,1.0,0.073,0.002,0.19,6.0,0.132,0.036,0.197,6.0,54.0,0.15,0.026,0.0004,30.0,51.22,0.001,0.02,0.0,0.0,0.02,0.9,0.0,0.0,0.0003,29.77,0.03,Snack,Western,True,Jellies
169658,Maple Sugar,Sweets,90.0,90.9,0.0,2.1,0.099,354.0,0.036,0.0,0.0,0.0,0.0,1.61,19.0,4.422,0.04,0.048,3.0,274.0,0.1,0.013,0.0008,11.0,84.87,0.009,0.2,0.0,0.0,0.003,0.0,0.0,0.0,0.0,8.0,6.06,Snack,Mediterranean,True,"Sugars, maple"
169661,Maple Syrup,Sweets,102.0,67.04,0.0,1.6,0.018,260.0,0.007,0.0,0.0,0.0,0.0,0.11,21.0,2.908,0.081,0.036,2.0,212.0,0.04,1.27,0.0006,12.0,60.46,0.066,0.06,0.0,0.0,0.002,0.0,0.0,0.0,0.0,32.39,1.47,Snack,Mediterranean,True,"Syrups, maple"
169665,Pineapple Toppings,Sweets,6.0,66.4,0.0,1.6,0.052,253.0,0.018,0.0,0.4,0.0,0.002,0.12,6.0,0.07,0.101,0.012,3.0,43.0,0.1,0.018,0.0007,42.0,21.01,0.038,0.1,0.001,0.0,0.028,3.1,0.0,0.01,0.0002,33.0,0.05,Snack,Western,True,"Toppings, pineapple"
169666,Nut Toppings,Sweets,35.0,58.08,0.0,11.8,0.54,448.0,1.96,0.0,2.3,0.0,0.026,1.05,54.0,1.207,0.373,0.207,118.0,151.0,4.5,0.12,0.0021,42.0,36.72,0.18,22.0,0.0,0.0,0.178,0.3,0.0,0.23,0.0009,14.69,1.05,Snack,Western,True,"Toppings, nuts in syrup"
169670,Taffy Candy,Sweets,8.0,91.56,9.0,0.0,0.0,397.0,2.049,0.131,0.0,0.0,0.0,0.01,0.0,0.0,0.002,0.004,1.0,3.0,0.03,0.012,0.0007,52.0,68.48,0.028,3.33,0.027,1e-05,0.0,0.0,0.0,0.09,0.0003,4.85,0.21,Snack,Western,True,"Candies, taffy, prepared-from-recipe"
169671,Homemade Toffee,Sweets,34.0,64.72,104.0,0.0,0.003,560.0,20.565,0.674,0.0,0.0,0.002,0.03,4.0,0.002,0.029,0.134,32.0,51.0,1.07,0.068,0.0008,135.0,63.47,0.008,32.75,0.319,0.00011,0.009,0.2,0.0,0.94,0.0028,0.55,0.12,Snack,Western,False,"Candies, toffee, prepared-from-recipe"
169672,Barbecue Cornnuts,Snacks,17.0,71.7,0.0,0.0,0.136,436.0,2.58,0.0,8.4,0.0,0.0,1.7,109.0,0.487,1.507,0.374,283.0,286.0,9.0,0.142,0.0,600.0,0.0,0.35,14.3,0.017,0.0,0.187,0.4,0.0,0.0,0.0,1.6,1.88,Snack,Western,True,"Snacks, cornnuts, barbecue-flavor"
169674,Soft Chocolate Chip Granola Bars,Snacks,41.0,70.2,0.0,16.7,0.273,418.0,6.061,0.0,3.8,0.0,0.016,2.19,64.0,1.263,0.765,0.341,176.0,237.0,5.65,0.082,0.0111,291.0,28.92,0.169,16.57,0.0,0.0,0.066,0.0,0.0,0.31,0.0163999999999999,6.45,1.3,Snack,Western,True,"Snacks, granola bars, soft, uncoated, chocolate chip"
169676,Nut and Raisin Granola Bars,Snacks,84.0,63.6,0.0,0.0,0.38,454.0,9.54,0.0,5.6,0.0,0.03,2.18,91.0,1.2,2.61,0.43,241.0,392.0,8.0,0.19,0.0154,254.0,0.0,0.19,20.4,0.002,0.00024,0.12,0.0,0.0,0.0,0.0,6.1,1.6,Snack,Western,True,"Snacks, granola bars, soft, uncoated, nut and raisin"
169677,Plain Salted Potato Chips,Snacks,21.0,53.83,0.0,12.1,0.234,532.0,3.4,0.084,3.1,0.0613,0.029,1.28,63.0,0.43,4.762,0.956,153.0,1196.0,6.39,0.088,0.0025,527.0,0.33,0.213,33.98,0.0,0.0,0.531,21.6,0.0,10.45,0.0221,1.86,1.09,Snack,Western,True,"Snacks, potato chips, plain, salted"
169678,Cheese-Flavored Potato Chips,Snacks,110.0,50.6,4.0,0.0,0.056,551.0,9.57,0.0,3.4,0.0,0.018,1.6,53.0,0.058,2.6,0.338,163.0,381.0,7.0,0.12,0.0081,600.0,0.0,0.18,37.0,0.001,0.0,0.521,8.5,0.0,0.0,0.0,1.9,0.64,Snack,Western,True,"Snacks, potato chips, made from dried potatoes, cheese-flavor"
169679,Brown Rice Cakes,Snacks,9.0,81.2,0.0,0.0,0.42,385.0,0.63,0.0,2.9,0.0,0.019,1.17,114.0,5.08,6.435,0.93,320.0,275.0,8.4,0.104,0.0,167.0,0.0,0.08,3.2,0.0,0.0,0.14,0.0,0.0,0.0,0.0,5.9,2.22,Snack,Asian,True,"Snacks, rice cakes, brown rice, corn"
